id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchase,numwebpurchases,numcatalogpurcha,numstorepurchase,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,totalchildren,totalspending,totalpurchases,totalcampaignsac,age,familysize,costumertenuredays,spendingincomeratio,webpurchaseratio,storepurchaserat,webconversionrate,dealpurchaseratio,campaignacceptancerate,is_parent,pc1,pc2,cluster
9862,1969,2,2,21918,1,0,11/14/13,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,1,33,5,0,52,3,227,0.001505612,0.333333333,0.5,0.285714286,0.333333333,0,1,-3.125278189,-0.999351897,2
9805,1953,3,2,56129,0,1,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,1,660,18,0,68,3,374,0.011758627,0.315789474,0.526315789,1.2,0.210526316,0,1,1.047882946,0.883790977,3
6205,1967,3,3,32557,1,0,2/24/14,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,1,80,6,1,54,2,125,0.002457229,0.285714286,0.428571429,0.333333333,0.428571429,0.166666667,1,-1.495135361,-0.614312043,2
8442,1985,3,1,19510,2,0,9/4/13,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,2,30,4,0,36,4,298,0.001537673,0.2,0.6,0.125,0.4,0,1,-4.016160739,-0.429047619,2
7386,1976,2,3,30992,1,0,4/22/13,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,1,43,4,0,45,2,433,0.001387455,0.2,0.6,0.125,0.2,0,1,-2.643357082,-1.230182245,2
7215,1983,2,3,101970,0,0,3/12/13,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,0,1135,27,4,38,1,474,0.011130725,0.214285714,0.464285714,2,0,0.666666667,0,3.937065229,-0.092730412,1
1491,1965,1,2,71488,0,0,2/18/13,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,0,559,14,0,56,2,496,0.007819494,0.2,0.466666667,1.5,0.133333333,0,0,1.518397151,-0.846164287,1
11071,1984,2,3,79607,0,0,4/21/13,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,0,1923,15,1,37,1,434,0.024156167,0.1875,0.375,1.5,0.0625,0.166666667,0,3.520260967,-2.856637719,1
3381,1953,3,1,54348,1,1,6/8/14,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,2,90,6,0,68,4,21,0.001655995,0.285714286,0.571428571,0.285714286,0.285714286,0,1,-1.923814,2.078280594,2
11051,1956,3,2,77376,1,1,5/10/14,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,2,661,19,0,65,4,50,0.008542701,0.3,0.5,1.2,0.2,0,1,1.083164527,2.093860861,3
8026,1952,2,1,62998,0,1,9/30/13,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,1,463,14,0,69,3,272,0.00734944,0.333333333,0.333333333,0.833333333,0.333333333,0,1,0.166648051,0.822592029,3
433,1958,3,3,61331,1,1,3/10/13,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,2,632,18,0,63,3,476,0.01030474,0.578947368,0.315789474,1.222222222,0.263157895,0,1,0.838306854,2.799993206,3
9597,1969,2,1,73448,0,0,2/10/14,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,0,725,18,0,52,2,139,0.009870929,0.368421053,0.473684211,1.4,0.052631579,0,0,1.83114742,-0.853542681,1
5290,1964,3,1,41551,1,1,8/14/13,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,2,279,11,0,57,4,319,0.00671464,0.416666667,0.416666667,0.555555556,0.416666667,0,1,-1.265301907,2.553228757,3
1685,1967,3,2,62981,0,0,3/17/13,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,0,1482,22,1,54,2,469,0.023530906,0.173913043,0.565217391,1,0.043478261,0.166666667,0,3.033146073,-0.749962721,1
5342,1976,1,3,9548,1,0,8/8/12,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,1,29,4,0,45,2,690,0.003037285,0.2,0.6,0.111111111,0.4,0,1,-4.242102019,-1.273828665,2
9579,1959,3,1,33762,2,1,7/7/13,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,3,106,6,0,62,5,357,0.003139624,0.285714286,0.285714286,0.222222222,0.428571429,0,1,-2.557906335,1.459766746,2
7660,1973,3,3,35860,1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,2,49,4,2,48,3,41,0.001366425,0.2,0.4,0.166666667,0.4,0.333333333,1,-2.278068807,0.103176626,2
1461,1965,3,3,36921,1,1,7/28/13,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,2,38,5,0,56,3,336,0.001029225,0.333333333,0.5,0.25,0.333333333,0,1,-2.614216978,-0.039660828,2
821,1992,3,3,92859,0,0,10/19/12,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,0,2077,21,0,29,1,618,0.022367245,0.227272727,0.545454545,1.666666667,0.045454545,0,0,3.389830418,-2.419349681,1
11084,1976,3,2,65104,0,1,11/14/13,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,1,1053,15,1,45,3,227,0.016174121,0.1875,0.4375,0.375,0.125,0.166666667,1,1.037825155,1.065895506,3
8690,1962,2,1,86111,0,0,4/19/13,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,0,1385,22,0,59,2,436,0.016083892,0.217391304,0.434782609,1.666666667,0.043478261,0,0,3.206378826,-1.963523216,1
2937,1974,3,3,68352,0,1,8/28/13,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,1,871,22,0,47,2,305,0.01274286,0.347826087,0.391304348,1.142857143,0.130434783,0,1,1.792436474,0.883890398,3
9701,1988,2,2,41883,1,0,3/19/13,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,1,312,9,0,33,3,467,0.007449323,0.4,0.3,0.5,0.3,0,1,-1.217563443,-0.532107988,2
9949,1976,2,1,59809,0,2,10/18/12,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,2,877,12,0,45,4,619,0.014663345,0.230769231,0.461538462,0.333333333,0.230769231,0,1,-0.349810396,1.687630867,3
10837,1975,2,1,23957,1,0,10/28/12,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,1,68,5,1,46,3,609,0.002838419,0.333333333,0.5,0.285714286,0.166666667,0.166666667,1,-2.104436682,-1.393439314,2
3120,1981,2,2,38547,1,0,8/28/13,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,1,22,3,0,40,3,305,0.000570732,0.25,0.5,0.111111111,0.25,0,1,-3.147334776,-1.540807647,2
5885,1973,1,1,35688,2,1,8/22/12,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,3,211,9,0,48,5,676,0.005912351,0.4,0.4,0.444444444,0.7,0,1,-2.266292586,0.392972531,2
4050,1966,3,1,49605,0,0,6/21/14,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,0,127,7,0,55,2,8,0.002560226,0.25,0.5,0.5,0.125,0,0,-0.626468793,-0.926728755,2
3830,1953,3,1,59354,0,2,4/24/14,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,2,459,15,0,68,4,66,0.007733261,0.25,0.4375,1,0.0625,0,1,1.002185385,1.476440309,3
7987,1969,2,1,65747,0,1,3/7/14,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,1,460,15,1,52,3,114,0.006996517,0.5,0.375,1.142857143,0.25,0.166666667,1,0.825094383,1.978150588,3
7798,1972,1,2,46344,0,1,12/14/12,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,1,429,13,0,49,3,562,0.009256862,0.5,0.357142857,0.875,0.285714286,0,1,-0.174496203,1.120881446,3
92,1988,2,3,34176,1,0,5/12/14,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,89,7,0,33,2,48,0.002604167,0.375,0.5,0.428571429,0.5,0,1,-2.306956559,-1.843234776,2
7055,1952,3,2,61010,0,1,10/9/12,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1,1021,24,0,69,3,628,0.016734961,0.32,0.44,1.333333333,0.08,0,1,2.283840553,2.561299435,3
10240,1949,2,2,69372,0,0,2/19/13,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,0,1381,20,3,72,2,495,0.019907167,0.476190476,0.285714286,2,0.047619048,0.5,0,3.661222088,1.43466154,1
3025,1958,2,3,49967,0,1,7/8/13,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,1,306,12,0,63,2,356,0.006124042,0.461538462,0.384615385,0.75,0.230769231,0,1,0.01302998,1.011297935,3
9283,1978,2,3,60199,1,2,9/12/13,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,3,18,3,0,43,4,290,0.000299008,0,0.75,0,0.25,0,1,-3.142924947,-0.83208366,2
9970,1977,2,2,55375,0,1,10/17/13,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,1,162,8,0,44,3,255,0.002925508,0.111111111,0.666666667,0.333333333,0.111111111,0,1,-0.90307422,-1.72886787,2
2730,1955,2,3,80317,0,0,8/20/13,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0,1231,17,0,66,1,313,0.015326768,0.166666667,0.555555556,1.5,0.055555556,0,0,2.891246104,-1.066483478,1
2795,1958,3,3,30523,2,1,7/1/13,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,13,3,0,63,4,363,0.000425908,0.25,0.5,0.125,0.25,0,1,-3.458290131,0.541327907,2
9260,1945,3,1,70356,0,0,11/5/12,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,0,1706,25,0,76,2,601,0.02424811,0.384615385,0.346153846,1.428571429,0.076923077,0,0,3.158391295,2.020844297,3
8182,1984,2,1,23228,1,0,1/5/14,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,1,121,7,0,37,3,175,0.00520923,0.375,0.5,0.333333333,0.5,0,1,-2.538429396,-0.751928205,2
10095,1975,3,3,74165,0,0,5/1/13,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0,1293,19,0,46,1,424,0.0174341,0.25,0.5,1.666666667,0.05,0,0,3.020359315,-0.110200896,1
8475,1973,3,1,157243,0,1,3/1/14,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1,1608,22,0,48,3,120,0.01022621,0,0,0,0.652173913,0,1,1.679099721,-3.536889269,1
4370,1966,2,2,43482,2,1,11/13/13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,3,88,6,0,55,5,228,0.002023826,0.285714286,0.571428571,0.285714286,0.428571429,0,1,-2.770296789,-0.032316181,2
10573,1953,2,3,62551,0,0,11/18/13,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,0,421,17,1,68,1,223,0.006730508,0.333333333,0.222222222,1.5,0.055555556,0.166666667,0,2.471989724,-0.578212007,1
3712,1959,2,3,52332,0,0,8/28/13,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,0,259,11,1,62,1,305,0.004949171,0.25,0.5,0.6,0.083333333,0.166666667,0,0.897859739,0.8250148,3
6637,1988,2,3,66951,0,0,11/2/13,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,0,1117,14,0,33,1,239,0.016683843,0.2,0.466666667,1.5,0.066666667,0,0,2.331056901,-2.339237247,1
3152,1957,2,2,26091,1,1,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,89,6,0,64,4,124,0.003411138,0.285714286,0.428571429,0.333333333,0.428571429,0,1,-2.491202586,0.252839686,2
5610,1965,2,2,33456,1,1,4/21/14,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,2,36,4,0,56,4,69,0.00107604,0.2,0.6,0.125,0.4,0,1,-3.506663589,-0.166706976,2
6460,1982,2,1,28718,1,0,7/13/13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,1,57,5,0,39,3,351,0.001984818,0.333333333,0.5,0.222222222,0.333333333,0,1,-3.122430537,-0.231290782,2
1349,1970,2,1,50447,2,0,4/21/14,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,2,148,7,0,51,4,69,0.002933772,0.375,0.375,0.428571429,0.125,0,1,-1.168150866,1.06013611,3
1880,1959,3,2,53537,1,1,1/30/14,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,2,93,6,0,62,4,150,0.001737116,0.285714286,0.428571429,0.333333333,0.285714286,0,1,-1.64359767,2.612667949,3
641,1967,2,3,52074,0,1,4/4/14,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,1,119,6,1,54,2,86,0.00228521,0.285714286,0.285714286,0.4,0.142857143,0.166666667,1,-0.31303424,0.423024867,3
8717,1975,3,1,80427,0,1,9/12/12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1,1835,27,0,46,3,655,0.022815721,0.392857143,0.285714286,1.833333333,0.035714286,0,1,3.336098319,0.624657491,1
10314,1948,3,1,83837,0,0,12/16/12,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,0,1318,24,3,73,2,560,0.015720982,0.36,0.2,1.8,0.04,0.5,0,3.826588561,1.796947269,1
10854,1970,3,1,38853,1,1,5/23/14,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2,45,5,0,51,4,37,0.001158212,0.333333333,0.5,0.25,0.333333333,0,1,-2.688521281,0.764049628,2
10492,1959,2,2,38285,2,1,6/24/14,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,3,10,3,0,62,5,5,0.000261199,0,0.75,0,0.25,0,1,-3.536037721,-1.143733524,2
6935,1951,1,1,78497,0,0,12/1/13,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,0,978,24,1,70,2,210,0.012459075,0.2,0.48,1.666666667,0.04,0.166666667,0,3.300921635,-1.375450668,1
7698,1976,3,1,51650,0,1,5/11/14,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,1,191,9,0,45,3,49,0.003697967,0.4,0.4,0.666666667,0.1,0,1,-0.309910642,1.130025924,3
3559,1988,1,1,16248,1,0,5/10/14,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,1,57,6,0,33,3,50,0.003508124,0.285714286,0.428571429,0.285714286,0.428571429,0,1,-3.104143731,-0.838855846,2
10562,1946,3,1,66835,0,0,9/28/13,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,1033,23,0,75,2,274,0.015455974,0.25,0.541666667,2,0.041666667,0,0,3.019903279,0.653211113,1
10796,1984,3,1,30477,1,0,1/22/14,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,1,66,5,0,37,3,158,0.002165567,0.166666667,0.5,0.142857143,0.166666667,0,1,-2.352295529,0.666115789,2
2563,1961,1,1,28249,0,0,6/15/14,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,43,5,0,60,2,14,0.001522178,0.333333333,0.5,0.285714286,0.166666667,0,0,-2.293061354,-1.149297435,2
3518,1983,2,1,25271,1,0,12/5/12,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,1,50,4,0,38,3,571,0.001978552,0.2,0.4,0.1,0.2,0,1,-3.047389727,-1.364448551,2
5823,1970,3,3,32303,0,1,3/8/14,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,1,39,5,0,51,2,113,0.001207318,0.166666667,0.666666667,0.166666667,0.333333333,0,1,-2.536289261,1.2643396,2
3934,1966,2,1,61286,0,1,8/2/13,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,1,608,16,0,55,3,331,0.0099207,0.411764706,0.470588235,1.166666667,0.117647059,0,1,1.015530325,0.831287645,3
6982,1976,2,1,74068,0,0,3/19/13,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0,1581,23,0,45,2,467,0.02134525,0.166666667,0.375,1.333333333,0.041666667,0,0,3.196636685,-0.958602108,1
6431,1964,3,1,45759,1,1,2/23/13,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,2,68,5,0,57,4,491,0.001486046,0.333333333,0.5,0.25,0.333333333,0,1,-2.434291917,1.119330258,2
9733,1978,1,2,24882,1,0,9/9/12,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1,80,4,1,43,3,658,0.003215176,0.2,0.4,0.142857143,0.2,0.166666667,1,-2.310744477,-0.838372075,2
5602,1989,3,2,66973,0,0,5/17/13,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,1282,27,0,32,2,408,0.019142042,0.285714286,0.428571429,2,0.035714286,0,0,3.122246348,-1.614640801,1
1324,1988,2,1,38872,1,0,5/30/13,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,1,91,6,0,33,3,395,0.002341017,0.428571429,0.428571429,0.333333333,0.285714286,0,1,-2.359073867,-0.704970156,2
326,1973,2,1,51148,1,1,2/18/13,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,315,12,0,48,4,496,0.006158599,0.384615385,0.461538462,0.714285714,0.307692308,0,1,-0.708313706,1.819101237,3
7224,1977,2,1,31353,1,1,12/29/13,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,31,4,0,44,4,182,0.000988741,0.2,0.4,0.111111111,0.4,0,1,-3.470380473,-0.158882892,2
6999,1980,3,1,69661,0,0,5/13/14,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,834,22,0,41,2,47,0.011972266,0.304347826,0.52173913,1.75,0.043478261,0,0,2.4236241,0.471280688,1
9938,1954,2,1,80067,0,0,9/19/13,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,0,1600,16,1,67,2,283,0.019983264,0.235294118,0.352941176,1.333333333,0.058823529,0.166666667,0,3.338275035,-1.288284309,1
6422,1954,2,1,86718,0,0,1/17/13,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0,1270,16,0,67,2,528,0.014645172,0.294117647,0.294117647,1.666666667,0.058823529,0,0,2.886891806,-1.023517499,1
3182,1973,3,3,46854,1,1,3/31/14,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,2,263,9,2,48,3,90,0.005613181,0.5,0.3,0.555555556,0.6,0.333333333,1,-0.962445118,0.416524987,2
7300,1952,2,3,69142,0,1,6/29/14,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,1,535,16,1,69,2,0,0.007737699,0.470588235,0.411764706,1.333333333,0.176470588,0.166666667,1,1.678770192,2.268542765,3
10424,1968,2,3,75922,0,0,12/9/13,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,1295,17,0,53,1,202,0.01705698,0.222222222,0.5,2,0.055555556,0,0,3.01552319,-2.468953706,1
8727,1978,2,3,63693,0,1,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1,1150,26,0,43,2,258,0.018055359,0.407407407,0.333333333,1.571428571,0.111111111,0,1,2.505702818,-0.24763086,1
2798,1977,3,2,102160,0,0,11/2/12,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,0,1240,26,4,44,2,604,0.012137823,0.259259259,0.37037037,1.4,0,0.666666667,0,3.484839132,0.597244685,1
1030,1965,3,3,40637,1,1,7/17/13,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,2,38,4,0,56,3,347,0.000935108,0.2,0.6,0.125,0.4,0,1,-2.914378739,0.178163574,2
624,1984,3,3,18890,0,0,11/10/12,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,0,35,3,2,37,1,596,0.001852832,0,0.5,0,0.25,0.333333333,0,-2.854110436,-1.152144722,2
5176,1988,2,2,29604,1,0,12/8/13,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,1,53,4,1,33,3,203,0.001790299,0.2,0.6,0.1,0.2,0.166666667,1,-2.987570772,-1.16836205,2
5552,1963,3,3,48721,1,1,5/13/13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,2,293,11,0,58,3,412,0.006013834,0.333333333,0.416666667,0.571428571,0.5,0,1,-0.920377422,-0.346341852,2
868,1966,2,1,44794,0,1,6/8/14,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,1,65,5,0,55,3,21,0.001451087,0.333333333,0.5,0.285714286,0.166666667,0,1,-1.758154548,1.516636612,2
380,1954,2,3,64497,0,1,9/10/12,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1,1804,24,2,67,2,657,0.027970293,0.44,0.36,1.222222222,0.2,0.333333333,1,2.756817537,1.818394013,3
2677,1956,2,2,46097,0,1,3/31/13,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,1,241,10,0,65,3,455,0.005228106,0.272727273,0.545454545,0.6,0.454545455,0,1,-0.988996749,-0.003437745,2
6521,1954,2,2,77972,0,0,3/18/14,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0,1101,19,0,67,2,103,0.014120453,0.2,0.45,2,0.05,0,0,3.048425785,-0.131186314,1
6927,1968,3,1,44377,1,1,10/5/12,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,2,264,11,0,53,4,632,0.005949028,0.416666667,0.416666667,0.555555556,0.666666667,0,1,-1.520751469,2.767874331,3
2877,1974,3,2,46014,1,1,1/21/13,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,2,541,16,0,47,4,524,0.011757291,0.411764706,0.470588235,0.875,0.588235294,0,1,-0.497936437,2.339725154,3
0,1985,2,1,70951,0,0,5/4/13,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0,1198,16,0,36,2,421,0.016884892,0.176470588,0.529411765,1.5,0.058823529,0,0,2.341675097,-2.767919551,1
1584,1977,2,1,41443,1,0,4/1/14,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,1,482,14,0,44,3,89,0.011630432,0.533333333,0.333333333,0.888888889,0.4,0,1,-0.292981949,-0.199717429,3
7264,1978,1,3,52195,2,1,5/12/14,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,17,3,0,43,4,48,0.000325702,0.25,0.5,0.111111111,0.25,0,1,-3.148563044,0.93888801,2
6274,1948,3,1,83790,0,0,11/15/13,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,0,1615,24,2,73,2,226,0.019274376,0.32,0.24,2,0.04,0.333333333,0,4.228350611,1.064057853,1
1377,1954,3,3,44551,0,1,8/31/13,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,1,285,10,0,67,2,302,0.006397163,0.363636364,0.454545455,0.5,0.181818182,0,1,-0.411987634,1.260146869,3
454,1980,2,2,69508,1,0,11/14/12,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1,1135,26,0,41,3,592,0.016329056,0.407407407,0.407407407,1.571428571,0.074074074,0,1,2.304647605,1.166266951,3
1755,1988,1,2,45204,1,0,4/11/14,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,1,114,6,0,33,3,79,0.002521901,0.142857143,0.571428571,0.25,0.142857143,0,1,-1.606593893,-1.368046576,2
2075,1969,2,1,72460,0,0,11/14/13,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,1047,15,0,52,2,227,0.014449351,0.1875,0.4375,1.5,0.0625,0,0,2.516452051,-2.043807601,1
4785,1970,3,2,77622,0,2,4/14/14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,2,714,20,0,51,4,76,0.009198423,0.285714286,0.523809524,1.5,0.095238095,0,1,1.596719487,1.167905473,3
9076,1980,3,1,30732,1,0,1/5/13,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,1,185,9,0,41,3,540,0.006019784,0.4,0.4,0.444444444,0.4,0,1,-1.649011916,1.609941036,2
7079,1962,2,3,63887,0,1,9/8/12,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1,1245,27,0,59,2,659,0.019487533,0.321428571,0.428571429,1.285714286,0.178571429,0,1,2.362356726,1.354625063,3
4653,1978,2,2,42011,1,0,3/26/13,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,1,189,8,0,43,3,460,0.004498822,0.333333333,0.444444444,0.333333333,0.444444444,0,1,-1.892609519,1.547034081,2
7375,1976,2,2,51369,0,1,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1,576,14,0,45,3,612,0.011212988,0.533333333,0.266666667,0.888888889,0.133333333,0,1,0.445177351,0.907490971,3
709,1952,2,3,51537,0,1,12/9/12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1,1103,15,0,69,2,567,0.021402099,0.125,0.6875,0.222222222,0.1875,0,1,0.343916051,1.355264591,3
460,1972,3,1,79930,0,0,8/8/12,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,1753,16,0,49,2,690,0.02193169,0.176470588,0.470588235,1,0.058823529,0,0,2.634294578,-1.382298218,1
3726,1986,3,2,34320,1,0,2/16/14,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,1,17,3,0,35,3,133,0.000495338,0.25,0.5,0.111111111,0.25,0,1,-3.316978418,-2.09377251,2
6798,1966,2,3,37070,1,1,3/20/13,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,433,14,1,55,3,466,0.011680604,0.333333333,0.533333333,0.625,0.6,0.166666667,1,-0.431282775,0.768396329,3
5341,1962,1,3,81975,0,1,1/5/13,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1,1588,13,1,59,2,540,0.01937176,0.428571429,0.285714286,0.75,0.071428571,0.166666667,1,2.21371833,1.354348607,3
1606,1971,2,2,38590,1,0,5/15/13,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,1,22,3,0,50,3,410,0.000570096,0.25,0.5,0.111111111,0.25,0,1,-3.190827138,-1.226739492,2
9617,1951,2,3,15033,0,0,4/16/14,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,19,4,0,70,1,74,0.001263886,0.2,0.6,0.25,0.2,0,0,-2.593081304,-2.185178328,2
3233,1965,3,1,62745,0,1,3/23/13,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1,1117,26,0,56,3,463,0.017802215,0.259259259,0.407407407,1.166666667,0.111111111,0,1,2.270654433,-0.133940717,1
